,TweetID,HateType,TweetText,Hate
4402,436192775730515968,1,RT @TheRealFattLaff: @YesYoureSexist Thats not what I began with so...your dumb. But yeah I see what u mean the fact they all suck goes w/o…,0
4403,436229713795641344,1,RT @Tmattynopain: I'm not sexist but I prefer the shear athleticism of men's curling over the tactical women's game,0
4404,436562994705620992,1,RT @ZeroDom Iam not sexist but y do women have the singular ability 2 block the way coz the r busy texting! Make me miss my train y dont u..,0
4405,436563082093948928,1,RT @Millhouse66 @Maureen_JS nooo not sexist but most women are bad drivers,0
4406,436563202998927360,1,RT @jamesharries1 The women are so much worse than the men at ski halfpipe #truedat #notsexist #Sochi2014 #WinterOlympics,0
4407,436563227539804160,1,RT @nealcarr1 The women skaters can't fall and make it look graceful like the men #notsexist,0
4408,436563343352930304,1,*yawn* @JoeApplebyTHFC Cannot stand female comedians. Couldn't name one I find funny. #NotSexist,0
4409,436563445987553280,1,Ever hear of books? @MakVarcoe Only one thing to do while im sick and thats watch women's hockey #notsexist #KillMe,0
4410,437291797132242944,1,RT @Slice_of_Slater It's not sexist but I do believe most girls are not good drivers.,0
4411,437292039915331584,1,"@MarchandsEgo ""I'm not sexist but I actively avoid supporting women athletes and then act defensive about it.""",0
4412,437737299774672897,1,RT @kitchla @PaigeDavey_93 @PaigeDavey_93 couldn't agree more Paige! I have never found a female comedian funny.. #notsexist #justthetruth,0
4413,437737522622263296,1,RT @Barnflake: @EmmaaFlanagan @LisaNHayes Sexist is when people don't go because it's women. People aren't going because it's of a poor qua…,0
4414,437737680441315328,1,"@Barnflake ""I'm not sexist, it just so happens that I only complain about quality when it's women playing, ignoring all historical context.""",0
4416,438736875260354560,1,RT @Nathaniel_L_K Complaining I haven't cleaned the house! Do I look like a women? Na jk I'm not sexist but common make me soup pls,0
4417,438737076993789953,1,"RT @_mross94 not sexist, but...women drivers sometimes",0
4418,438737167037108224,1,RT @flyinSolo_ski: I'm not sexist but leave it to some girl to write an article on ESPN about why people are so angry in NCAAB this year #s…,0
4419,439144229437444096,1,"Pray tell, when will ""ready"" be? Guessing ""never"" @AustinRaySmith I'm not sexist, but I don't think America is ready for a female president.",0
4421,439144400015597569,1,RT @ArchAngel_Dux im not sexist but women just cant be comedians nor can they be rappers...,0
4422,439144518265237504,1,RT @KrisTRealest @Matt_Camps Sum things jus aren't right coming from a girl'z lips... #NotSexist,0
4423,439144599534465024,1,RT @teesmurf Richard Petty was right. If Danica Patrick was a male no one would know she was on the race track. #notsexist #Daytona500,0
4424,439144810604027904,1,RT @jacobselvey Call me sexist but if it's a female rapping I automatically dislike the song. #Chauvinism #VocabWord,0
4425,439144936319885312,1,"RT @John_Bunando As far as I'm concerned, girls who argue are stupid. Call me sexist.",0
4426,439144972751609856,1,"Hahahah fuck you @JonaahV Call me sexist, but girls just shouldn't curse.",0
4427,439145692452626433,1,"RT @EricMorrison_S Call me sexist, but I wouldn't mind a stay at home wife. Don't need my kids being raised by someone other than family.",0
4428,439145770638671873,1,RT!!!!! @countrygirl7406 Call me sexist I don't care! But NASCAR is a mans sport!!!!! #sorrynotsorry,0
4429,439145832429146112,1,"RT @Aishoousha Call me sexist whatever, but most of the girls I've met aren't cut out for working full time. #FeministsLookAway",0
4430,439147613825556481,1,RT @AustinRaySmith: @YesYoureSexist I don't think women can make tough military decisions. Notice Hilary's face during the Bin Laden raid h…,0
4431,439903776426582016,1,RT @NBA_thoughts_ Not sexist but I hate female announcers,0
4433,440553140593496065,1,"RT @TheTokenNegro: Not sexist, but I'll never vote for a woman president because I don't think any woman is mentally stable enough... Maybe…",0
4434,440553499395239937,1,Yeah shit 12 year olds are not qualified at all. @CarloOrtega8 I'm not sexist but I would never vote for a girl president,0
4435,440553654081171456,1,RT @Ellis_Holt1 I'm not sexist but the women commentator on sky sports is shocking,0
4436,440554078666362880,1,"RT @MikeFields__: To be honest I like the idea of the wife cooking and cleaning and the guy earning all the money to support their family, …",0
4437,440554162204327936,1,"RT @1Who_Am_I: I'm not sexist (cough) the only thing worse than a female Sunday league ref, is a female Sunday league ref with her husband …",0
4438,440554265220632577,1,"RT @eoind87 Great comment from a lad in class ""I'm not sexist as sexism is wrong and I'm a man so I'm never wrong"" #damnstraight",0
4440,440554550835949568,1,"U mean like this 1? @S_R_Fernando Good luck buying a razor sharp enough to shave your hirsute fanny, armpits and legs #trademarkfeminist",0
4441,440554644553474048,1,"OH SHIT HE WAS THE ONE @King0me You can call me sexist if you want, but if you can't cook you become less attractive.",0
4442,440554739843870720,1,zzzz @hammmyy96 Call me sexist but I'm yet to see a funny female comedian,0
4443,440554907712503808,1,"Great, YOU have a choice @DeAndreWest44 Call me sexist but I don't like playing as women in video games unless they are survival horrorgames",0
4444,440907042585198592,1,Irony is dead @debayan_CFC We all get bored of women. They stop making sense after sometime. Especially the talking part. #NotSexist,0
4445,440907544014245888,1,"Are any neurons firing in there? @TheRealTempus I'm not sexist, nor a racist. I'm a bigot, there's a difference.",0
4446,440908504979619841,1,"YOUR WIT HATH BLINDED ME @TheRealTempus @YesYoureSexist Damn you made a page all about it, daddy never loved you huh?",0
4447,443033024528011264,1,"No, you don't. @Shut_Up_Jeff: I thought of a really funny joke and I promise I'm not sexist but I have to say it.",0
4448,443033343248982017,1,"RT @Ezmac_Thedream: Im not sexist, but women just can't drive",0
4449,443033541538885632,1,RT @Seahawk17: Happy #WomensDay2014 ladies! Good luck with all those sandwiches! #NotSexist,0
4450,443033960973881344,1,"RT @clay10wareagle3: Can't lie this was generally clever, funny, and relatable without ruining it with girlishness #NotSexist https://t.co/…",0
4451,443034014937403392,1,RT @Hannibal_Luther: @devonbarr every guy knows that the only thing that will make a woman happy is making any man a sandwich #notsexist,0
4453,443574331935715330,1,"RT @_MolonLabe_ FTR...I'm not sexist, but I'd never vote for Hillary because she's a liar...so come 2016 don't call me a sexist!!",0
4454,443574538576478208,1,RT @DarylMansbridge Just don't find Woman comedians funny in the slightest #NotSexist,0
4455,443574940873134080,1,RT @RichieT_FTW: I'm not sexist but it annoys me when people are forced to make strong female protagonists in movies and books. Lamest char…,0
4457,443777678416441344,1,"Ever consider they're not FOR you and no one cares? @RazirOfficial I'm not sexist, but nothing bores me more than feminist novels.",0
4458,444195319366971393,1,"RT @TheMajesticPlum I'm not sexist but if there is house fire and your in it, you better finish the dishes dear.",0
4459,444195955877761025,1,RT @mattissotrendy I think I prefer the male voice to the female voice. He sounds more normal. #NotSexist,0
4461,444294945881329664,1,RT @Mbrew87 Call me sexist or whatever you'd like but I can not listen to a female calling or analyze a mens college basketball game.,0
4462,444295180821073920,1,140 chars is not close to enough to respond @ronancleere94 call me sexist but i dont believe any girl has a clue about horses,0
4463,444295324878639105,1,"Yes. @TheIronN00B People call me sexist, I say truthful. I mean do you expect a man to do cooking cleaning and washing?",0
4464,444295404889194496,1,RT @failla21 Call me sexist but I don't think a girl should work at a gym. They are no help when you're alone and you need a spotter.,0
4465,444295534824542209,1,"Stop fucking objectifying strangers. @nikeenan call me sexist, but i love to watch women with fat asses walk away",0
4466,444295696305229825,1,RT @Conquisatdor_RF: Call me sexist but I can't stand playing golf behind females especially middle aged to elderly ones. SMH SPEED UP OR G…,0
4467,444295781067915266,1,RT @CapitalGains83 Call me sexist but I never take women who play poker seriously. Look at them like an easy out. Meh.,0
4468,444463057033383936,1,"RT @nikeenan: @YesYoureSexist look guy, every man has look at a woman's ass at one point or another I his life.",0
4469,444463334411091968,1,RT @TheIronN00B: @YesYoureSexist you're either a woman or a homosexual male,0
4470,444698516724527104,1,RT @nikeenan: @YesYoureSexist  your face isn't a excuse you self righteous son of a bitch. oh and don't worry I wasn't referring to your mo…,0
4471,446465791337037824,1,RT @reptarfanatic: I'm not sexist but why are there 8 girls in the weight room. 32% no way,0
4472,446466030248787968,1,"RT @tpkennedyy: This is not sexist, but there is not one funny female comic in the world.. All less funny than a bout of the plague",0
4473,446466612527235074,1,RT @GrumpyVancouver: Issue with female hosts on sports broadcast is that most have no variation in tone of voice.    #notsexist.,0
4474,446467010294071296,1,RT @Jack_McCormick1: I like my pickles like my women: thin and cut #NotSexist,0
4475,446467093660049408,1,RT @AdamKnight55: I fell 10x's safer if a male is driving instead of a female #notsexist #justhonest,0
4476,446467160429170689,1,RT @classiccody: I can't stand working in an office with women who gossip the entire time #notsexist #notlearningmuch,0
4477,446623648107884545,1,RT @GrumpyVancouver: @YesYoureSexist maybe so. But I'm still right.,0
4478,446999392692613120,1,RT @davidrcporter: Omg @EnglandCricket I'm not sexist but enough with the women cricket tweets. Complete over estimation of how much people…,0
4479,446999442122477568,1,"RT @HazzMurphy: Its like im not racist, but I find racist jokes funny. Im not sexist but i find gender stereotyping funny. IMO nothin that …",0
4480,446999479044952064,1,RT @t21gud Am not sexist but most woman can't drive no offence girls your the best at everything else tho,0
4481,446999611878551552,1,RT @FagitAaron fifa and girls just don't go together #notsexist,0
4482,446999813163589632,1,"RT @Slowgun66: I agree that rape is only the rapists fault, but when I advise girls to take precautions against potential rapists, they cal…",0
4483,447000135168315393,1,RT @serlasco I need a girl that'll iron my shirts and not call me sexist,0
4485,447000199232122882,1,"RT @ThanhLachowsky call me sexist, but i hate to hear girls argue bout sports",0
4486,447000336373272576,1,"RT @IrkMeIngram Call me sexist if you will, but men are far more civilised during these debates than women. #debtdebate",0
4487,447000465528463360,1,"RT @OfficMattPenny  @IrkMeIngram Almost purely because men can raise their voices, women just end up screaming...",0
4488,447000509447024640,1,"@OfficMattPenny @IrkMeIngram Ah, I see. Men ""raise their voices."" Women ""scream.""",0
4489,447000666842488832,1,"Men ""have a discussion."" Women ""argue.""",0
4490,447070728551018496,1,RT @livebylove29: @YesYoureSexist Was informed by a man today that there's no difference between Michigan's Rape Insurance and his house an…,0
4491,447920435254947840,1,"RT @DamianMichael93: I am not sexist but when I say I hate the two idiot female roommates I got stuck with, without choice. I mean it. Perf…",0
4493,447920774528004096,1,RT @KaiSchnitker13: Im not sexist or anything but womans college basketball is super lame,0
4494,447920834586226688,1,"RT @Jay_Vizzy: @shanmcgowan_ Im not sexist, im just saying its wrong to lower the standards because those standards are implemented for com…",0
4495,447921118297350144,1,"RT @TayRaeAye: Call me sexist or whatever but men shouldn't telecast women sports, and women shouldn't telecast men sports. #sorrynotsorry",0
4497,448957274073997313,1,LOL @Blktone im not sexist but I cant be with a bossy bitch lol,0
